"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"ndex","ConsumableGoodsCategoryCodeType","ndex:ConsumableGoodsCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of consumable goods.","ndex","ConsumableGoodsCategoryCodeSimpleType","ndex:ConsumableGoodsCategoryCodeSimpleType","","",""
"ndex","ConveyanceFuelCategoryCodeSimpleType","ndex:ConveyanceFuelCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of fuel or motive power used to propel a conveyance.","xs","token","xs:token","","",""
"ndex","ConveyanceFuelCategoryCodeType","ndex:ConveyanceFuelCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of fuel or motive power used to propel a conveyance.","ndex","ConveyanceFuelCategoryCodeSimpleType","ndex:ConveyanceFuelCategoryCodeSimpleType","","",""
"ndex","CreditBankIDCardCategoryCodeSimpleType","ndex:CreditBankIDCardCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of Credit/Bank/ID Card.","xs","token","xs:token","","",""
"ndex","CreditBankIDCardCategoryCodeType","ndex:CreditBankIDCardCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of Credit/Bank/ID Card.","ndex","CreditBankIDCardCategoryCodeSimpleType","ndex:CreditBankIDCardCategoryCodeSimpleType","","",""
"ndex","CriminalActivityCategoryNDExCodeSimpleType","ndex:CriminalActivityCategoryNDExCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies additional information on criminal activity of offenders in the offense. N-Dex code list includes all NIBRS codes, plus additional codes.","xs","token","xs:token","","",""
"ndex","CriminalActivityCategoryNDExCodeType","ndex:CriminalActivityCategoryNDExCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies additional information on criminal activity of offenders in the offense. N-Dex code list includes all NIBRS codes, plus additional codes.","ndex","CriminalActivityCategoryNDExCodeSimpleType","ndex:CriminalActivityCategoryNDExCodeSimpleType","","",""
"ndex","DataProcessingEquipmentCategoryCodeSimpleType","ndex:DataProcessingEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of computer hardware and software.","xs","token","xs:token","","",""
"ndex","DataProcessingEquipmentCategoryCodeType","ndex:DataProcessingEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of computer hardware and software.","ndex","DataProcessingEquipmentCategoryCodeSimpleType","ndex:DataProcessingEquipmentCategoryCodeSimpleType","","",""
"ndex","DeviceCategoryCodeSimpleType","ndex:DeviceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of the communication device.","xs","token","xs:token","","",""
"ndex","DeviceCategoryCodeType","ndex:DeviceCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of the communication device.","ndex","DeviceCategoryCodeSimpleType","ndex:DeviceCategoryCodeSimpleType","","",""
"ndex","DispositionCodeSimpleType","ndex:DispositionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the disposition of an offense.","xs","token","xs:token","","",""
"ndex","DispositionCodeType","ndex:DispositionCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the disposition of an offense.","ndex","DispositionCodeSimpleType","ndex:DispositionCodeSimpleType","","",""
"ndex","DomesticViolenceChildImpactCodeSimpleType","ndex:DomesticViolenceChildImpactCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that indicates the impact of domestic violence upon children.","xs","token","xs:token","","",""
"ndex","DomesticViolenceChildImpactCodeType","ndex:DomesticViolenceChildImpactCodeType","CSC","",0,0,0,"","","","A data type for a code that indicates the impact of domestic violence upon children.","ndex","DomesticViolenceChildImpactCodeSimpleType","ndex:DomesticViolenceChildImpactCodeSimpleType","","",""
"ndex","DomesticViolenceLevelCodeSimpleType","ndex:DomesticViolenceLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the level of domestic violence involved in the incident.","xs","token","xs:token","","",""
"ndex","DomesticViolenceLevelCodeType","ndex:DomesticViolenceLevelCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the level of domestic violence involved in the incident.","ndex","DomesticViolenceLevelCodeSimpleType","ndex:DomesticViolenceLevelCodeSimpleType","","",""
"ndex","DomesticViolencePatternIndicationCodeSimpleType","ndex:DomesticViolencePatternIndicationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that indicates the subject's pattern of domestic violence.","xs","token","xs:token","","",""
"ndex","DomesticViolencePatternIndicationCodeType","ndex:DomesticViolencePatternIndicationCodeType","CSC","",0,0,0,"","","","A data type for a code that indicates the subject's pattern of domestic violence.","ndex","DomesticViolencePatternIndicationCodeSimpleType","ndex:DomesticViolencePatternIndicationCodeSimpleType","","",""
"ndex","DomesticViolenceSocialHistoryCodeSimpleType","ndex:DomesticViolenceSocialHistoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that indicates contributing factors to subject's domestic violence history.","xs","token","xs:token","","",""
"ndex","DomesticViolenceSocialHistoryCodeType","ndex:DomesticViolenceSocialHistoryCodeType","CSC","",0,0,0,"","","","A data type for a code that indicates contributing factors to subject's domestic violence history.","ndex","DomesticViolenceSocialHistoryCodeSimpleType","ndex:DomesticViolenceSocialHistoryCodeSimpleType","","",""
"ndex","DrillingEquipmentCategoryCodeSimpleType","ndex:DrillingEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of drilling tool.","xs","token","xs:token","","",""
"ndex","DrillingEquipmentCategoryCodeType","ndex:DrillingEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of drilling tool.","ndex","DrillingEquipmentCategoryCodeSimpleType","ndex:DrillingEquipmentCategoryCodeSimpleType","","",""
"ndex","EntertainmentDeviceCategoryCodeSimpleType","ndex:EntertainmentDeviceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of radio, TV, camera, sound or entertainment device.","xs","token","xs:token","","",""
"ndex","EntertainmentDeviceCategoryCodeType","ndex:EntertainmentDeviceCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of radio, TV, camera, sound or entertainment device.","ndex","EntertainmentDeviceCategoryCodeSimpleType","ndex:EntertainmentDeviceCategoryCodeSimpleType","","",""
"ndex","ForensicSpecimenCodeSimpleType","ndex:ForensicSpecimenCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of forensic specimen collected.","xs","token","xs:token","","",""
"ndex","ForensicSpecimenCodeType","ndex:ForensicSpecimenCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of forensic specimen collected.","ndex","ForensicSpecimenCodeSimpleType","ndex:ForensicSpecimenCodeSimpleType","","",""
"ndex","GamblingEquipmentCategoryCodeSimpleType","ndex:GamblingEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of games and/or gambling apparatus.","xs","token","xs:token","","",""
"ndex","GamblingEquipmentCategoryCodeType","ndex:GamblingEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of games and/or gambling apparatus.","ndex","GamblingEquipmentCategoryCodeSimpleType","ndex:GamblingEquipmentCategoryCodeSimpleType","","",""
"ndex","GangInvolvementCategoryCodeSimpleType","ndex:GangInvolvementCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies gang involvement of offenders in an offense.","xs","token","xs:token","","",""
"ndex","GangInvolvementCategoryCodeType","ndex:GangInvolvementCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies gang involvement of offenders in an offense.","ndex","GangInvolvementCategoryCodeSimpleType","ndex:GangInvolvementCategoryCodeSimpleType","","",""
"ndex","GrainCategoryCodeSimpleType","ndex:GrainCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of grain.","xs","token","xs:token","","",""
"ndex","GrainCategoryCodeType","ndex:GrainCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of grain.","ndex","GrainCategoryCodeSimpleType","ndex:GrainCategoryCodeSimpleType","","",""
"ndex","HouseholdFurnishingsCategoryCodeSimpleType","ndex:HouseholdFurnishingsCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of household furnishings.","xs","token","xs:token","","",""
"ndex","HouseholdFurnishingsCategoryCodeType","ndex:HouseholdFurnishingsCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of household furnishings.","ndex","HouseholdFurnishingsCategoryCodeSimpleType","ndex:HouseholdFurnishingsCategoryCodeSimpleType","","",""
"ndex","HousewaresCategoryCodeSimpleType","ndex:HousewaresCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of household goods.","xs","token","xs:token","","",""
"ndex","HousewaresCategoryCodeType","ndex:HousewaresCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of household goods.","ndex","HousewaresCategoryCodeSimpleType","ndex:HousewaresCategoryCodeSimpleType","","",""
"ndex","IncidentStatusCodeSimpleType","ndex:IncidentStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the current disposition of the incident.","xs","token","xs:token","","",""
"ndex","IncidentStatusCodeType","ndex:IncidentStatusCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the current disposition of the incident.","ndex","IncidentStatusCodeSimpleType","ndex:IncidentStatusCodeSimpleType","","",""
"ndex","IndianNationCodeSimpleType","ndex:IndianNationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies an American Indian nation.","xs","token","xs:token","","",""
"ndex","IndianNationCodeType","ndex:IndianNationCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies an American Indian nation.","ndex","IndianNationCodeSimpleType","ndex:IndianNationCodeSimpleType","","",""
"ndex","InjuryCategoryCodeSimpleType","ndex:InjuryCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of bodily injury suffered by a person who was the victim of the incident.  Includes all NIBRS Codes, plus additional codes.","xs","token","xs:token","","",""
"ndex","InjuryCategoryCodeType","ndex:InjuryCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of bodily injury suffered by a person who was the victim of the incident.  Includes all NIBRS Codes, plus additional codes.","ndex","InjuryCategoryCodeSimpleType","ndex:InjuryCategoryCodeSimpleType","","",""
"ndex","InjuryLocationCodeSimpleType","ndex:InjuryLocationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the body location of a victim's injury.","xs","token","xs:token","","",""
"ndex","InjuryLocationCodeType","ndex:InjuryLocationCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the body location of a victim's injury.","ndex","InjuryLocationCodeSimpleType","ndex:InjuryLocationCodeSimpleType","","",""
"ndex","IntangibleItemCategoryCodeSimpleType","ndex:IntangibleItemCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of intangible property.","xs","token","xs:token","","",""
"ndex","IntangibleItemCategoryCodeType","ndex:IntangibleItemCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of intangible property.","ndex","IntangibleItemCategoryCodeSimpleType","ndex:IntangibleItemCategoryCodeSimpleType","","",""
"ndex","IntellectualPropertySubjectMatterCategoryCodeSimpleType","ndex:IntellectualPropertySubjectMatterCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of subject matter protected by intellectual property rights.","xs","token","xs:token","","",""
"ndex","IntellectualPropertySubjectMatterCategoryCodeType","ndex:IntellectualPropertySubjectMatterCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of subject matter protected by intellectual property rights.","ndex","IntellectualPropertySubjectMatterCategoryCodeSimpleType","ndex:IntellectualPropertySubjectMatterCategoryCodeSimpleType","","",""
"ndex","ItemCategoryCodeSimpleType","ndex:ItemCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of property.","xs","token","xs:token","","",""
"ndex","ItemCategoryCodeType","ndex:ItemCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of property.","ndex","ItemCategoryCodeSimpleType","ndex:ItemCategoryCodeSimpleType","","",""
"ndex","ItemGenderUseCodeSimpleType","ndex:ItemGenderUseCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the gender for which the property is intended, such as a girl's bicycle or a man's jacket.","xs","token","xs:token","","",""
"ndex","ItemGenderUseCodeType","ndex:ItemGenderUseCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the gender for which the property is intended, such as a girl's bicycle or a man's jacket.","ndex","ItemGenderUseCodeSimpleType","ndex:ItemGenderUseCodeSimpleType","","",""
"ndex","ItemValueCategoryCodeSimpleType","ndex:ItemValueCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the method used to assign the value of the property item(s).","xs","token","xs:token","","",""
"ndex","ItemValueCategoryCodeType","ndex:ItemValueCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the method used to assign the value of the property item(s).","ndex","ItemValueCategoryCodeSimpleType","ndex:ItemValueCategoryCodeSimpleType","","",""
"ndex","JewelryStoneCategoryCodeSimpleType","ndex:JewelryStoneCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of jewelry gem or imitation gem.","xs","token","xs:token","","",""
"ndex","JewelryStoneCategoryCodeType","ndex:JewelryStoneCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of jewelry gem or imitation gem.","ndex","JewelryStoneCategoryCodeSimpleType","ndex:JewelryStoneCategoryCodeSimpleType","","",""
"ndex","JudicialDistrictCodeSimpleType","ndex:JudicialDistrictCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a judicial district.","xs","token","xs:token","","",""
"ndex","JudicialDistrictCodeType","ndex:JudicialDistrictCodeType","CSC","atomic",0,0,0,"","","","A data type for a judicial district.","ndex","JudicialDistrictCodeSimpleType","ndex:JudicialDistrictCodeSimpleType","","",""
"ndex","JuvenileDispositionCodeSimpleType","ndex:JuvenileDispositionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the disposition of the arrest if the arrestee was a juvenile at the time of arrest.","xs","token","xs:token","","",""
"ndex","JuvenileDispositionCodeType","ndex:JuvenileDispositionCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the disposition of the arrest if the arrestee was a juvenile at the time of arrest.","ndex","JuvenileDispositionCodeSimpleType","ndex:JuvenileDispositionCodeSimpleType","","",""
"ndex","KeepsakeCategoryCodeSimpleType","ndex:KeepsakeCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies items collected as a hobby or given in friendship.","xs","token","xs:token","","",""
"ndex","KeepsakeCategoryCodeType","ndex:KeepsakeCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies items collected as a hobby or given in friendship.","ndex","KeepsakeCategoryCodeSimpleType","ndex:KeepsakeCategoryCodeSimpleType","","",""
"ndex","KnifeCategoryCodeSimpleType","ndex:KnifeCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a kind of knife.","xs","token","xs:token","","",""
"ndex","KnifeCategoryCodeType","ndex:KnifeCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a kind of knife.","ndex","KnifeCategoryCodeSimpleType","ndex:KnifeCategoryCodeSimpleType","","",""
"ndex","LEOKAActivityCategoryNDExCodeSimpleType","ndex:LEOKAActivityCategoryNDExCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of law enforcement activity which the officer was involved in at the time of incident.  Includes all NIBRS codes, plus additional codes.","xs","token","xs:token","","",""
"ndex","LEOKAActivityCategoryNDExCodeType","ndex:LEOKAActivityCategoryNDExCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of law enforcement activity which the officer was involved in at the time of incident.  Includes all NIBRS codes, plus additional codes.","ndex","LEOKAActivityCategoryNDExCodeSimpleType","ndex:LEOKAActivityCategoryNDExCodeSimpleType","","",""
"ndex","LivestockCategoryCodeSimpleType","ndex:LivestockCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of livestock/pet.","xs","token","xs:token","","",""
"ndex","LivestockCategoryCodeType","ndex:LivestockCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of livestock/pet.","ndex","LivestockCategoryCodeSimpleType","ndex:LivestockCategoryCodeSimpleType","","",""
"ndex","LocationCategoryNDExCodeSimpleType","ndex:LocationCategoryNDExCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that characterizes a location or area. Includes all NIBRS codes, plus additional codes.","xs","token","xs:token","","",""
"ndex","LocationCategoryNDExCodeType","ndex:LocationCategoryNDExCodeType","CSC","",0,0,0,"","","","A data type for a code that characterizes a location or area. Includes all NIBRS codes, plus additional codes.","ndex","LocationCategoryNDExCodeSimpleType","ndex:LocationCategoryNDExCodeSimpleType","","",""
"ndex","LocationGeneralCategoryCodeSimpleType","ndex:LocationGeneralCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the general type of location.","xs","token","xs:token","","",""
"ndex","LocationGeneralCategoryCodeType","ndex:LocationGeneralCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the general type of location.","ndex","LocationGeneralCategoryCodeSimpleType","ndex:LocationGeneralCategoryCodeSimpleType","","",""
"ndex","LocationSublocationCategoryCodeSimpleType","ndex:LocationSublocationCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a location inside of another location.","xs","token","xs:token","","",""
"ndex","LocationSublocationCategoryCodeType","ndex:LocationSublocationCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a location inside of another location.","ndex","LocationSublocationCategoryCodeSimpleType","ndex:LocationSublocationCategoryCodeSimpleType","","",""
"ndex","MaritalStatusCodeSimpleType","ndex:MaritalStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies marital status.","xs","token","xs:token","","",""
"ndex","MaritalStatusCodeType","ndex:MaritalStatusCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies marital status.","ndex","MaritalStatusCodeSimpleType","ndex:MaritalStatusCodeSimpleType","","",""
"ndex","MetalCodeSimpleType","ndex:MetalCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a metal.","xs","token","xs:token","","",""
"ndex","MetalCodeType","ndex:MetalCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a metal.","ndex","MetalCodeSimpleType","ndex:MetalCodeSimpleType","","",""
"ndex","MethodOfAccessCodeSimpleType","ndex:MethodOfAccessCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a method of access.","xs","token","xs:token","","",""
"ndex","MethodOfAccessCodeType","ndex:MethodOfAccessCodeType","CSC","",0,0,0,"","","","A data type for a method of access.","ndex","MethodOfAccessCodeSimpleType","ndex:MethodOfAccessCodeSimpleType","","",""
"ndex","MusicalInstrumentCategoryCodeSimpleType","ndex:MusicalInstrumentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of musical instrument.","xs","token","xs:token","","",""
"ndex","MusicalInstrumentCategoryCodeType","ndex:MusicalInstrumentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of musical instrument.","ndex","MusicalInstrumentCategoryCodeSimpleType","ndex:MusicalInstrumentCategoryCodeSimpleType","","",""
"ndex","NIBRSReportCategoryCodeSimpleType","ndex:NIBRSReportCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the kind of report contained in the NIBRS extracted data item.","xs","token","xs:token","","",""
"ndex","NIBRSReportCategoryCodeType","ndex:NIBRSReportCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the kind of report contained in the NIBRS extracted data item.","ndex","NIBRSReportCategoryCodeSimpleType","ndex:NIBRSReportCategoryCodeSimpleType","","",""
"ndex","OffenseCategoryNDExCodeSimpleType","ndex:OffenseCategoryNDExCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that indicates the category of offense.","xs","token","xs:token","","",""
"ndex","OffenseCategoryNDExCodeType","ndex:OffenseCategoryNDExCodeType","CSC","",0,0,0,"","","","A data type for a code that indicates the category of offense.","ndex","OffenseCategoryNDExCodeSimpleType","ndex:OffenseCategoryNDExCodeSimpleType","","",""
"ndex","OffenseCodeSimpleType","ndex:OffenseCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the offense.  Includes all NIBRS and NCIC codes, plus additional codes.","xs","token","xs:token","","",""
"ndex","OffenseCodeType","ndex:OffenseCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the offense.  Includes all NIBRS and NCIC codes, plus additional codes.","ndex","OffenseCodeSimpleType","ndex:OffenseCodeSimpleType","","",""
"ndex","OffenseMOCrimeAndMotiveCodeSimpleType","ndex:OffenseMOCrimeAndMotiveCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies probable crime types and/or motives based on investigator experience.","xs","token","xs:token","","",""
"ndex","OffenseMOCrimeAndMotiveCodeType","ndex:OffenseMOCrimeAndMotiveCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies probable crime types and/or motives based on investigator experience.","ndex","OffenseMOCrimeAndMotiveCodeSimpleType","ndex:OffenseMOCrimeAndMotiveCodeSimpleType","","",""
"ndex","OffenseSummaryCategoryCodeSimpleType","ndex:OffenseSummaryCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies an offense type being summarized.","xs","token","xs:token","","",""
"ndex","OffenseSummaryCategoryCodeType","ndex:OffenseSummaryCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies an offense type being summarized.","ndex","OffenseSummaryCategoryCodeSimpleType","ndex:OffenseSummaryCategoryCodeSimpleType","","",""
"ndex","OfficeEquipmentCategoryCodeSimpleType","ndex:OfficeEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of office equipment.","xs","token","xs:token","","",""
"ndex","OfficeEquipmentCategoryCodeType","ndex:OfficeEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of office equipment.","ndex","OfficeEquipmentCategoryCodeSimpleType","ndex:OfficeEquipmentCategoryCodeSimpleType","","",""
"ndex","OpticalEquipmentCategoryCodeSimpleType","ndex:OpticalEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of optical equipment.","xs","token","xs:token","","",""
"ndex","OpticalEquipmentCategoryCodeType","ndex:OpticalEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of optical equipment.","ndex","OpticalEquipmentCategoryCodeSimpleType","ndex:OpticalEquipmentCategoryCodeSimpleType","","",""
"ndex","OrganizationCategoryCodeSimpleType","ndex:OrganizationCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of organization.","xs","token","xs:token","","",""
"ndex","OrganizationCategoryCodeType","ndex:OrganizationCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of organization.","ndex","OrganizationCategoryCodeSimpleType","ndex:OrganizationCategoryCodeSimpleType","","",""
"ndex","PassagePointCodeSimpleType","ndex:PassagePointCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the point of entry to the premises for an offense.","xs","token","xs:token","","",""
"ndex","PassagePointCodeType","ndex:PassagePointCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the point of entry to the premises for an offense.","ndex","PassagePointCodeSimpleType","ndex:PassagePointCodeSimpleType","","",""
"ndex","PersonBuildCodeSimpleType","ndex:PersonBuildCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the person's physique or body shape.","xs","token","xs:token","","",""
"ndex","PersonBuildCodeType","ndex:PersonBuildCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the person's physique or body shape.","ndex","PersonBuildCodeSimpleType","ndex:PersonBuildCodeSimpleType","","",""
"ndex","PersonDentalCharacteristicCodeSimpleType","ndex:PersonDentalCharacteristicCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies dental characteristics for the person.","xs","token","xs:token","","",""
"ndex","PersonDentalCharacteristicCodeType","ndex:PersonDentalCharacteristicCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies dental characteristics for the person.","ndex","PersonDentalCharacteristicCodeSimpleType","ndex:PersonDentalCharacteristicCodeSimpleType","","",""
"ndex","PersonEyewearCodeSimpleType","ndex:PersonEyewearCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of glasses or other eyewear worn by a person.","xs","token","xs:token","","",""
"ndex","PersonEyewearCodeType","ndex:PersonEyewearCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of glasses or other eyewear worn by a person.","ndex","PersonEyewearCodeSimpleType","ndex:PersonEyewearCodeSimpleType","","",""
"ndex","PersonFacialHairCodeSimpleType","ndex:PersonFacialHairCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of facial hair of a person.","xs","token","xs:token","","",""
"ndex","PersonFacialHairCodeType","ndex:PersonFacialHairCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of facial hair of a person.","ndex","PersonFacialHairCodeSimpleType","ndex:PersonFacialHairCodeSimpleType","","",""
"ndex","PersonHairLengthCodeSimpleType","ndex:PersonHairLengthCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the length of the person's hair.","xs","token","xs:token","","",""
"ndex","PersonHairLengthCodeType","ndex:PersonHairLengthCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the length of the person's hair.","ndex","PersonHairLengthCodeSimpleType","ndex:PersonHairLengthCodeSimpleType","","",""
"ndex","PersonHairStyleCodeSimpleType","ndex:PersonHairStyleCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the style of a person's hair.","xs","token","xs:token","","",""
"ndex","PersonHairStyleCodeType","ndex:PersonHairStyleCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the style of a person's hair.","ndex","PersonHairStyleCodeSimpleType","ndex:PersonHairStyleCodeSimpleType","","",""
"ndex","PersonHandedCodeSimpleType","ndex:PersonHandedCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the hand the person is more adept with using.","xs","token","xs:token","","",""
"ndex","PersonHandedCodeType","ndex:PersonHandedCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the hand the person is more adept with using.","ndex","PersonHandedCodeSimpleType","ndex:PersonHandedCodeSimpleType","","",""
"ndex","PersonSexualOrientationCodeSimpleType","ndex:PersonSexualOrientationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the sexual orientation of a person.","xs","token","xs:token","","",""
"ndex","PersonSexualOrientationCodeType","ndex:PersonSexualOrientationCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the sexual orientation of a person.","ndex","PersonSexualOrientationCodeSimpleType","ndex:PersonSexualOrientationCodeSimpleType","","",""
"ndex","PersonSpeechCodeSimpleType","ndex:PersonSpeechCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies impediments that affect a person's speech or other speech characteristics that may help distinguish a person.","xs","token","xs:token","","",""
"ndex","PersonSpeechCodeType","ndex:PersonSpeechCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies impediments that affect a person's speech or other speech characteristics that may help distinguish a person.","ndex","PersonSpeechCodeSimpleType","ndex:PersonSpeechCodeSimpleType","","",""
