"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"scr","VehicleAugmentationType","scr:VehicleAugmentationType","scr","ConveyanceCategoryAbstract","scr:ConveyanceCategoryAbstract","0","unbounded","",1210
"scr","VehicleAugmentationType","scr:VehicleAugmentationType","scr","VehicleSubjectCategoryCodeText","scr:VehicleSubjectCategoryCodeText","0","unbounded","",1210
"scr","VehicleAugmentationType","scr:VehicleAugmentationType","scr","ConveyanceIDIssuingJurisdictionAbstract","scr:ConveyanceIDIssuingJurisdictionAbstract","0","unbounded","",1220
"j","VehicleBranderType","j:VehicleBranderType","nc","RoleOfOrganization","nc:RoleOfOrganization","0","unbounded","",5
"j","VehicleBranderType","j:VehicleBranderType","j","VehicleBranderIdentification","j:VehicleBranderIdentification","0","unbounded",,10
"j","VehicleBranderType","j:VehicleBranderType","j","VehicleBranderCategoryAbstract","j:VehicleBranderCategoryAbstract","0","unbounded","A kind of brander of a vehicle.",20
"j","VehicleBranderType","j:VehicleBranderType","j","VehicleBranderAugmentationPoint","j:VehicleBranderAugmentationPoint","0","unbounded","",9999
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandDamagePercentageCategoryAbstract","j:VehicleBrandDamagePercentageCategoryAbstract","0","unbounded",,30
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandDate","j:VehicleBrandDate","0","unbounded",,40
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrander","j:VehicleBrander","0","unbounded",,50
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandSalvagePercent","j:VehicleBrandSalvagePercent","0","unbounded",,60
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandDesignationAbstract","j:VehicleBrandDesignationAbstract","0","unbounded",,70
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandVehicleDispositionAbstract","j:VehicleBrandVehicleDispositionAbstract","0","unbounded",,90
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandVehicleSourceName","j:VehicleBrandVehicleSourceName","0","unbounded",,100
"j","VehicleBrandType","j:VehicleBrandType","j","VehicleBrandAugmentationPoint","j:VehicleBrandAugmentationPoint","0","unbounded","",9999
"j","VehicleEmissionInspectionType","j:VehicleEmissionInspectionType","j","VehicleInspectionEmissionCertificationIdentification","j:VehicleInspectionEmissionCertificationIdentification","0","unbounded",,10
"j","VehicleEmissionInspectionType","j:VehicleEmissionInspectionType","j","VehicleInspectionEmissionPassIndicator","j:VehicleInspectionEmissionPassIndicator","0","unbounded",,20
"j","VehicleEmissionInspectionType","j:VehicleEmissionInspectionType","j","VehicleEmissionInspectionAugmentationPoint","j:VehicleEmissionInspectionAugmentationPoint","0","unbounded","",9999
"j","VehicleEntityAssociationType","j:VehicleEntityAssociationType","j","VehicleOwnershipCategoryAbstract","j:VehicleOwnershipCategoryAbstract","0","unbounded","",10
"j","VehicleEntityAssociationType","j:VehicleEntityAssociationType","j","VehicleEntityAssociationAugmentationPoint","j:VehicleEntityAssociationAugmentationPoint","0","unbounded","",9999
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionAddress","j:VehicleInspectionAddress","0","unbounded",,10
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionInspectorIdentification","j:VehicleInspectionInspectorIdentification","0","unbounded",,20
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionJurisdictionAuthorityAbstract","j:VehicleInspectionJurisdictionAuthorityAbstract","0","unbounded",,40
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionSmogCertificateAbstract","j:VehicleInspectionSmogCertificateAbstract","0","unbounded","An indication of whether or not a vehicle has a current smog certificate.",50
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionStationIdentification","j:VehicleInspectionStationIdentification","0","unbounded",,60
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionTestCategoryText","j:VehicleInspectionTestCategoryText","0","unbounded",,70
"j","VehicleInspectionType","j:VehicleInspectionType","j","VehicleInspectionAugmentationPoint","j:VehicleInspectionAugmentationPoint","0","unbounded","",9999
"j","VehicleSafetyInspectionType","j:VehicleSafetyInspectionType","j","VehicleInspectionSafetyPassIndicator","j:VehicleInspectionSafetyPassIndicator","0","unbounded",,10
"j","VehicleSafetyInspectionType","j:VehicleSafetyInspectionType","j","VehicleSafetyInspectionAugmentationPoint","j:VehicleSafetyInspectionAugmentationPoint","0","unbounded","",9999
"nc","VehicleType","nc:VehicleType","nc","VehicleCMVIndicator","nc:VehicleCMVIndicator","0","unbounded",,40
"nc","VehicleType","nc:VehicleType","nc","VehicleColorInteriorText","nc:VehicleColorInteriorText","0","unbounded",,50
"nc","VehicleType","nc:VehicleType","nc","VehicleDoorQuantity","nc:VehicleDoorQuantity","0","unbounded",,80
"nc","VehicleType","nc:VehicleType","nc","VehicleIdentification","nc:VehicleIdentification","0","unbounded","",145
"nc","VehicleType","nc:VehicleType","nc","VehicleMakeAbstract","nc:VehicleMakeAbstract","0","unbounded","A manufacturer of a vehicle.",180
"nc","VehicleType","nc:VehicleType","nc","VehicleModelAbstract","nc:VehicleModelAbstract","0","unbounded","A specific design or class of vehicle made by a manufacturer.",190
"nc","VehicleType","nc:VehicleType","nc","VehicleMSRPAmount","nc:VehicleMSRPAmount","0","unbounded",,210
"nc","VehicleType","nc:VehicleType","nc","VehicleOdometerReadingMeasure","nc:VehicleOdometerReadingMeasure","0","unbounded",,220
"nc","VehicleType","nc:VehicleType","nc","VehiclePassengerSafeQuantity","nc:VehiclePassengerSafeQuantity","0","unbounded",,260
"nc","VehicleType","nc:VehicleType","nc","VehicleSeatingQuantity","nc:VehicleSeatingQuantity","0","unbounded",,310
"nc","VehicleType","nc:VehicleType","nc","VehicleTransmissionCategoryAbstract","nc:VehicleTransmissionCategoryAbstract","0","unbounded",,390
"nc","VehicleType","nc:VehicleType","nc","VehicleAxleQuantity","nc:VehicleAxleQuantity","0","unbounded","",400
"nc","VehicleType","nc:VehicleType","nc","VehicleCurrentWeightMeasure","nc:VehicleCurrentWeightMeasure","0","unbounded","",410
"nc","VehicleType","nc:VehicleType","nc","VehicleMaximumLoadWeightMeasure","nc:VehicleMaximumLoadWeightMeasure","0","unbounded","",450
"nc","VehicleType","nc:VehicleType","nc","VehicleGrossLadenUnitWeightMeasure","nc:VehicleGrossLadenUnitWeightMeasure","0","unbounded","",450
"nc","VehicleType","nc:VehicleType","nc","VehicleGrossLadenSumWeightMeasure","nc:VehicleGrossLadenSumWeightMeasure","0","unbounded","",450
"nc","VehicleType","nc:VehicleType","nc","VehicleUnladenWeightMeasure","nc:VehicleUnladenWeightMeasure","0","unbounded","",450
"nc","VehicleType","nc:VehicleType","nc","VehicleAugmentationPoint","nc:VehicleAugmentationPoint","0","unbounded","",9999
"nc","VelocityMeasureType","nc:VelocityMeasureType","nc","Bearing","nc:Bearing","0","unbounded","",10
"nc","VelocityMeasureType","nc:VelocityMeasureType","nc","VelocityMeasureAugmentationPoint","nc:VelocityMeasureAugmentationPoint","0","unbounded","",9999
"j","VerdictType","j:VerdictType","j","VerdictDate","j:VerdictDate","0","unbounded",,10
"j","VerdictType","j:VerdictType","j","VerdictDescriptionText","j:VerdictDescriptionText","0","unbounded",,20
"j","VerdictType","j:VerdictType","j","VerdictDispositionDate","j:VerdictDispositionDate","0","unbounded",,30
"j","VerdictType","j:VerdictType","j","VerdictDispositionName","j:VerdictDispositionName","0","unbounded",,40
"j","VerdictType","j:VerdictType","j","VerdictIssuingCourt","j:VerdictIssuingCourt","0","unbounded",,50
"j","VerdictType","j:VerdictType","j","VerdictIssuingJudge","j:VerdictIssuingJudge","0","unbounded",,60
"j","VerdictType","j:VerdictType","j","VerdictIssuingJudgeIndicator","j:VerdictIssuingJudgeIndicator","0","unbounded",,70
"j","VerdictType","j:VerdictType","j","VerdictSubject","j:VerdictSubject","0","unbounded",,80
"j","VerdictType","j:VerdictType","j","VerdictAugmentationPoint","j:VerdictAugmentationPoint","0","unbounded","",9999
"biom","VertexType","biom:VertexType","biom","PositionHorizontalCoordinateValue","biom:PositionHorizontalCoordinateValue","0","unbounded","",1
"biom","VertexType","biom:VertexType","biom","PositionVerticalCoordinateValue","biom:PositionVerticalCoordinateValue","0","unbounded","",2
"biom","VertexType","biom:VertexType","biom","VertexAugmentationPoint","biom:VertexAugmentationPoint","0","unbounded","",9999
"mo","VerticalAngularMeasureType","mo:VerticalAngularMeasureType","nc","LocationHeightVerticalDatumAbstract","nc:LocationHeightVerticalDatumAbstract","0","unbounded","",10
"mo","VerticalAngularMeasureType","mo:VerticalAngularMeasureType","mo","VerticalAngularMeasureAugmentationPoint","mo:VerticalAngularMeasureAugmentationPoint","0","unbounded","",9999
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselActivityHistorySummaryText","m:VesselActivityHistorySummaryText","0","unbounded","",1
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselBeamMeasure","m:VesselBeamMeasure","0","unbounded","",2
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselBuildDate","m:VesselBuildDate","0","unbounded","",3
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCallSignText","m:VesselCallSignText","0","unbounded","",4
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCargoCapabilityAbstract","m:VesselCargoCapabilityAbstract","0","unbounded","",5
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCargoCategoryAbstract","m:VesselCargoCategoryAbstract","0","unbounded","",6
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCargoOnBoardIndicator","m:VesselCargoOnBoardIndicator","0","unbounded","",7
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCategoryAbstract","m:VesselCategoryAbstract","0","unbounded","",8
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCDCCapableIndicator","m:VesselCDCCapableIndicator","0","unbounded","",9
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCDCCargoOnBoardIndicator","m:VesselCDCCargoOnBoardIndicator","0","unbounded","",10
"j","VesselAugmentationType","j:VesselAugmentationType","j","VesselHomePortText","j:VesselHomePortText","0","unbounded","",10
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCertificateOfFinancialResponsibilityOperator","m:VesselCertificateOfFinancialResponsibilityOperator","0","unbounded","",11
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCharterer","m:VesselCharterer","0","unbounded","",12
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselClassAbstract","m:VesselClassAbstract","0","unbounded","",13
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselClassificationSocietyName","m:VesselClassificationSocietyName","0","unbounded","",14
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselContactInformation","m:VesselContactInformation","0","unbounded","",15
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCraneQuantity","m:VesselCraneQuantity","0","unbounded","",16
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCruiseRangeMeasure","m:VesselCruiseRangeMeasure","0","unbounded","",17
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCruiseSpeedMeasure","m:VesselCruiseSpeedMeasure","0","unbounded","",18
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselCVSSAOnBoardIndicator","m:VesselCVSSAOnBoardIndicator","0","unbounded","",19
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDeadWeightMeasure","m:VesselDeadWeightMeasure","0","unbounded","",20
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDeckConfigurationText","m:VesselDeckConfigurationText","0","unbounded","",21
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDeckEquipment","m:VesselDeckEquipment","0","unbounded","",22
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDescriptionText","m:VesselDescriptionText","0","unbounded","",23
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDisplacementMeasure","m:VesselDisplacementMeasure","0","unbounded","",24
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDOCCertificate","m:VesselDOCCertificate","0","unbounded","",25
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDraftMeasure","m:VesselDraftMeasure","0","unbounded","",26
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselDraftUnloadedMeasure","m:VesselDraftUnloadedMeasure","0","unbounded","",27
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselElectronicEquipment","m:VesselElectronicEquipment","0","unbounded","",28
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselEnduranceMeasure","m:VesselEnduranceMeasure","0","unbounded","",29
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselEngineCategoryDescriptionText","m:VesselEngineCategoryDescriptionText","0","unbounded","",30
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselFuelConsumptionRateMeasure","m:VesselFuelConsumptionRateMeasure","0","unbounded","",31
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselFuelCategoryText","m:VesselFuelCategoryText","0","unbounded","",32
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselGrossTonnageValue","m:VesselGrossTonnageValue","0","unbounded","",33
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHailingPort","m:VesselHailingPort","0","unbounded","",34
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHeloPadQuantity","m:VesselHeloPadQuantity","0","unbounded","",35
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHINText","m:VesselHINText","0","unbounded","",36
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHoldsQuantity","m:VesselHoldsQuantity","0","unbounded","",37
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHomePort","m:VesselHomePort","0","unbounded","",38
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHullCategoryAbstract","m:VesselHullCategoryAbstract","0","unbounded","",39
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHullColorAbstract","m:VesselHullColorAbstract","0","unbounded","",40
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselHullNumberText","m:VesselHullNumberText","0","unbounded","",41
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselIdentification","m:VesselIdentification","0","unbounded","",42
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselImage","m:VesselImage","0","unbounded","",43
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselIncidentHistorySummaryText","m:VesselIncidentHistorySummaryText","0","unbounded","",44
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselIMONumberText","m:VesselIMONumberText","0","unbounded","",45
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselIRCSText","m:VesselIRCSText","0","unbounded","",46
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselISMCodeText","m:VesselISMCodeText","0","unbounded","",47
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselISSC","m:VesselISSC","0","unbounded","",48
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselKeelDate","m:VesselKeelDate","0","unbounded","",49
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselLocation","m:VesselLocation","0","unbounded","",50
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselManager","m:VesselManager","0","unbounded","",51
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMastHeightMeasure","m:VesselMastHeightMeasure","0","unbounded","",52
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMaximumCrewQuantity","m:VesselMaximumCrewQuantity","0","unbounded","",53
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMaximumRangeMeasure","m:VesselMaximumRangeMeasure","0","unbounded","",54
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMaximumStaticDraftMeasure","m:VesselMaximumStaticDraftMeasure","0","unbounded","",55
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMaximumSpeedMeasure","m:VesselMaximumSpeedMeasure","0","unbounded","",56
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMaximumPassengerQuantity","m:VesselMaximumPassengerQuantity","0","unbounded","",57
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMMSIText","m:VesselMMSIText","0","unbounded","",58
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselMovementDetails","m:VesselMovementDetails","0","unbounded","",59
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselName","m:VesselName","0","unbounded","",60
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNationalFlagAbstract","m:VesselNationalFlagAbstract","0","unbounded","",61
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNationalFlagImage","m:VesselNationalFlagImage","0","unbounded","",62
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNavigationStatus","m:VesselNavigationStatus","0","unbounded","",63
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNetTonnageVolumeMeasure","m:VesselNetTonnageVolumeMeasure","0","unbounded","",64
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNonTankVesselResponsePlanIdentification","m:VesselNonTankVesselResponsePlanIdentification","0","unbounded","",65
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselNonTankVesselResponsePlanIndicator","m:VesselNonTankVesselResponsePlanIndicator","0","unbounded","",66
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselOfficialCoastGuardNumberText","m:VesselOfficialCoastGuardNumberText","0","unbounded","",67
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselOperationalConditionOfEquipmentAbstract","m:VesselOperationalConditionOfEquipmentAbstract","0","unbounded","",68
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselOperator","m:VesselOperator","0","unbounded","",69
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselOverallLengthMeasure","m:VesselOverallLengthMeasure","0","unbounded","",70
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselOwner","m:VesselOwner","0","unbounded","",71
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselRampQuantity","m:VesselRampQuantity","0","unbounded","",72
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselSafetyManagementCertificate","m:VesselSafetyManagementCertificate","0","unbounded","",73
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselSCONUMText","m:VesselSCONUMText","0","unbounded","",74
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselShaftQuantity","m:VesselShaftQuantity","0","unbounded","",75
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselStackQuantity","m:VesselStackQuantity","0","unbounded","",76
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselStateIdentification","m:VesselStateIdentification","0","unbounded","",77
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselSubCategoryText","m:VesselSubCategoryText","0","unbounded","",78
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselSuperstructureColorAbstract","m:VesselSuperstructureColorAbstract","0","unbounded","",79
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselSuperstructureLocation","m:VesselSuperstructureLocation","0","unbounded","",80
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselTRDMText","m:VesselTRDMText","0","unbounded","",81
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselViolationHistorySummaryText","m:VesselViolationHistorySummaryText","0","unbounded","",82
"m","VesselAugmentationType","m:VesselAugmentationType","m","VesselVoyage","m:VesselVoyage","0","unbounded","",83
"m","VesselMovementDetailsType","m:VesselMovementDetailsType","m","VesselActualActivity","m:VesselActualActivity","0","unbounded","",1
"m","VesselMovementDetailsType","m:VesselMovementDetailsType","m","VesselDestinationLocation","m:VesselDestinationLocation","0","unbounded","",2
"m","VesselMovementDetailsType","m:VesselMovementDetailsType","m","VesselIntendedActivity","m:VesselIntendedActivity","0","unbounded","",3
"m","VesselMovementDetailsType","m:VesselMovementDetailsType","m","VesselOriginLocation","m:VesselOriginLocation","0","unbounded","",4
"m","VesselMovementDetailsType","m:VesselMovementDetailsType","m","VesselMovementDetailsAugmentationPoint","m:VesselMovementDetailsAugmentationPoint","0","unbounded","",9999
"nc","VesselType","nc:VesselType","nc","VesselMakeAbstract","nc:VesselMakeAbstract","0","unbounded","A manufacturer of a vessel.",30
"nc","VesselType","nc:VesselType","nc","VesselCategoryAbstract","nc:VesselCategoryAbstract","0","unbounded","A kind of vessel.",40
"nc","VesselType","nc:VesselType","nc","VesselHullIdentification","nc:VesselHullIdentification","0","unbounded",,60
"nc","VesselType","nc:VesselType","nc","VesselHullMaterialAbstract","nc:VesselHullMaterialAbstract","0","unbounded",,80
"nc","VesselType","nc:VesselType","nc","VesselHullShapeAbstract","nc:VesselHullShapeAbstract","0","unbounded",,100
"nc","VesselType","nc:VesselType","nc","VesselPropulsionAbstract","nc:VesselPropulsionAbstract","0","unbounded",,120
"nc","VesselType","nc:VesselType","nc","VesselTrailer","nc:VesselTrailer","0","unbounded",,140
"nc","VesselType","nc:VesselType","nc","VesselAugmentationPoint","nc:VesselAugmentationPoint","0","unbounded","",9999
"j","VictimMOType","j:VictimMOType","j","VictimMOFoundClothedDescriptionText","j:VictimMOFoundClothedDescriptionText","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOApproachedAbstract","j:VictimMOApproachedAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOReleaseDisposalAbstract","j:VictimMOReleaseDisposalAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOFoundClothedAbstract","j:VictimMOFoundClothedAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOGeneralLifestyleAbstract","j:VictimMOGeneralLifestyleAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMORecoveryAbstract","j:VictimMORecoveryAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMORecoveryDescriptionText","j:VictimMORecoveryDescriptionText","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOSubjectContactConclusionAbstract","j:VictimMOSubjectContactConclusionAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOActionAbstract","j:VictimMOActionAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOBindingsAbstract","j:VictimMOBindingsAbstract","0","unbounded","",10
"j","VictimMOType","j:VictimMOType","j","VictimMOAugmentationPoint","j:VictimMOAugmentationPoint","0","unbounded","",9999
"hs","VictimPerpetratorAllegationAssociationType","hs:VictimPerpetratorAllegationAssociationType","j","Charge","j:Charge","0","unbounded","",1
"hs","VictimPerpetratorAllegationAssociationType","hs:VictimPerpetratorAllegationAssociationType","hs","PerpetratorEntity","hs:PerpetratorEntity","0","unbounded","",2
"hs","VictimPerpetratorAllegationAssociationType","hs:VictimPerpetratorAllegationAssociationType","j","Victim","j:Victim","0","unbounded","",3
"hs","VictimPerpetratorAllegationAssociationType","hs:VictimPerpetratorAllegationAssociationType","hs","VictimPerpetratorAllegationAssociationAugmentationPoint","hs:VictimPerpetratorAllegationAssociationAugmentationPoint","0","unbounded","",9999
"j","VictimType","j:VictimType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded","",5
"j","VictimType","j:VictimType","nc","RoleOfOrganization","nc:RoleOfOrganization","0","unbounded","",6
"j","VictimType","j:VictimType","nc","RoleOfItem","nc:RoleOfItem","0","unbounded","",7
"j","VictimType","j:VictimType","j","VictimSeeksRestitutionDescriptionIndicator","j:VictimSeeksRestitutionDescriptionIndicator","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimStatementText","j:VictimStatementText","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimVICAPCaseNumberText","j:VictimVICAPCaseNumberText","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimSeeksRestitutionDescriptionText","j:VictimSeeksRestitutionDescriptionText","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimMO","j:VictimMO","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimContactedIndicator","j:VictimContactedIndicator","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimVICAPIndicator","j:VictimVICAPIndicator","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimSequenceNumberText","j:VictimSequenceNumberText","0","unbounded","",10
"j","VictimType","j:VictimType","j","VictimEntityAbstract","j:VictimEntityAbstract","0","unbounded",,20
"j","VictimType","j:VictimType","j","VictimDispositionText","j:VictimDispositionText","0","unbounded",,30
"j","VictimType","j:VictimType","j","VictimIdentification","j:VictimIdentification","0","unbounded",,40
"j","VictimType","j:VictimType","j","VictimInjury","j:VictimInjury","0","unbounded",,50
"j","VictimType","j:VictimType","j","VictimMedicalTreatmentRequiredIndicator","j:VictimMedicalTreatmentRequiredIndicator","0","unbounded",,60
"j","VictimType","j:VictimType","j","VictimOffenseChargeAbstract","j:VictimOffenseChargeAbstract","0","unbounded",,70
"j","VictimType","j:VictimType","j","VictimSeeksProsecutionIndicator","j:VictimSeeksProsecutionIndicator","0","unbounded",,90
"j","VictimType","j:VictimType","j","VictimCategoryAbstract","j:VictimCategoryAbstract","0","unbounded",,100
"j","VictimType","j:VictimType","j","VictimAggravatedAssaultHomicideFactorText","j:VictimAggravatedAssaultHomicideFactorText","0","unbounded","",160
"j","VictimType","j:VictimType","j","VictimJustifiableHomicideFactorText","j:VictimJustifiableHomicideFactorText","0","unbounded","",170
"j","VictimType","j:VictimType","j","VictimAggravatedAssaultHomicideFactorAbstract","j:VictimAggravatedAssaultHomicideFactorAbstract","0","unbounded","",180
"j","VictimType","j:VictimType","j","VictimAggravatedAssaultHomicideFactorNDExAbstract","j:VictimAggravatedAssaultHomicideFactorNDExAbstract","0","unbounded","",190
"j","VictimType","j:VictimType","j","VictimJustifiableHomicideFactorAbstract","j:VictimJustifiableHomicideFactorAbstract","0","unbounded","",200
"j","VictimType","j:VictimType","j","VictimAugmentationPoint","j:VictimAugmentationPoint","0","unbounded","",9999
"j","VictimWitnessAssociationType","j:VictimWitnessAssociationType","j","VictimPerson","j:VictimPerson","0","unbounded","",10
"j","VictimWitnessAssociationType","j:VictimWitnessAssociationType","j","VictimOrganization","j:VictimOrganization","0","unbounded","",10
"j","VictimWitnessAssociationType","j:VictimWitnessAssociationType","j","Witness","j:Witness","0","unbounded","",10
"j","VictimWitnessAssociationType","j:VictimWitnessAssociationType","j","VictimWitnessAssociationAugmentationPoint","j:VictimWitnessAssociationAugmentationPoint","0","unbounded","",9999
"cbrn","VideoImageFileType","cbrn:VideoImageFileType","cbrn","VideoImageDataRate","cbrn:VideoImageDataRate","0","unbounded","",1
"cbrn","VideoImageFileType","cbrn:VideoImageFileType","cbrn","VideoImageFramesPerSecondValue","cbrn:VideoImageFramesPerSecondValue","0","unbounded","",2
"cbrn","VideoImageFileType","cbrn:VideoImageFileType","cbrn","VideoImageFileAugmentationPoint","cbrn:VideoImageFileAugmentationPoint","0","unbounded","",9999
"biom","VideoType","biom:VideoType","biom","BiometricCapture","biom:BiometricCapture","0","unbounded","",1
"biom","VideoType","biom:VideoType","biom","ImageSegment","biom:ImageSegment","0","unbounded","",2
"biom","VideoType","biom:VideoType","biom","TimeSegment","biom:TimeSegment","0","unbounded","",3
"biom","VideoType","biom:VideoType","biom","VideoAugmentationPoint","biom:VideoAugmentationPoint","0","unbounded","",9999
"j","ViolatedStatuteAssociationType","j:ViolatedStatuteAssociationType","j","Subject","j:Subject","0","unbounded","",10
"j","ViolatedStatuteAssociationType","j:ViolatedStatuteAssociationType","j","Victim","j:Victim","0","unbounded","",20
"j","ViolatedStatuteAssociationType","j:ViolatedStatuteAssociationType","nc","Incident","nc:Incident","0","unbounded","",50
